478;Dependency injection;A hospital IV bag drips collaborators straight into the patient's arm — the patient never brews its own medicine. Swap the bag, change the behavior, same patient.;Technique: an object's dependencies are supplied from outside (constructor, setter, parameter) rather than created inside it.;svc = ReportService(db=PostgresDb()) / test = ReportService(db=FakeDb());"Service locator — a locator has the object FETCH deps from a registry; injection PUSHES them in, keeping the object passive."
479;Inversion of control;The HOLLYWOOD casting desk: you leave your headshot (callback) and the studio phones YOU when the scene is ready. Actors who keep calling the studio get blacklisted.;The framework calls your code instead of your code calling the framework: don't call us, we'll call you (Hollywood Principle).;app.on('request', handle) / # the framework invokes handle, not you;"DIP — DIP inverts which module owns the abstraction; IoC inverts who holds the flow of control (who calls whom)."
480;Object lifecycle;A mayfly wearing a wristwatch: born at dawn (constructor), works the day (methods), dissolves at dusk (destructor) — the town clock (runtime) schedules every phase.;"The arc from allocation and construction through use to destruction or collection; the object must stay valid at every stage.";obj = Widget() # birth / obj.use() # life / del obj / GC # death;"Variable scope — scope ends a NAME; the object may outlive it via other references and die later via GC."
481;Construction order;"Building a wedding cake: the bottom tier (base) must set before the top tier (derived) goes on; at the party the top tier is eaten first (reverse destruction).";"Base-class constructors run before derived ones, and fields initialize in declaration order; destruction runs in reverse.";class B(A): / def __init__(self): / super().__init__() # A's parts first;"Virtual call in constructor — reading a not-yet-built field is that pitfall; base-before-derived is the rule beneath it."
482;Destructor / finalizer;"Two funerals: the C++ undertaker arrives the second you flatline, paperwork exact; the GC FINALizer is a distracted cousin who might hold a service someday — or skip it entirely.";"Code run at object destruction; deterministic destructors (C++) free resources reliably, GC finalizers may run late or never.";def __del__(self): ... # may never run / # prefer 'with' / context managers;"Context manager __exit__ — __exit__ runs deterministically at block end; __del__ waits on the collector's whim."
483;RAII;A scuba tank strapped on AS you jump in (constructor) that unclips itself the instant you surface (scope exit) — even if you are dragged out unconscious (exception), the strap still releases.;Resource Acquisition Is Initialization: tie a resource to an object's scope—constructor acquires, destructor releases, even on exceptions.;with open('f') as fh: / data = fh.read() / # closed on every exit path;"finally blocks — finally is manual pairing at each call site; RAII bakes release into the type so no caller can forget."
484;Identity vs equality;Identical twins hand you two passports: same face and name on the page (equal values), but the fingerprint scanner (memory address) proves two people.;Identity asks: are these the SAME object in memory (is)? Equality asks: do two objects hold equivalent values (==)?;"a = [1,2]; b = [1,2] / a == b # True (equal values) / a is b # False (distinct objects)";"Java's == — on objects Java's == tests identity; .equals() tests value equality, roughly inverse of Python's habit."
485;equals/hashCode contract;A coat check: the clerk files coats by ticket number (hash), then confirms by face (equals). Twins holding different ticket numbers means one coat is lost in the wrong rack forever.;"If two objects are equal they MUST have equal hash codes; violating this silently breaks hash sets and dict lookups.";class P: / def __eq__(s, o): return s.id == o.id / def __hash__(s): return hash(s.id);"The reverse direction — equal hashes do NOT require equal objects (collisions are fine); only equals-implies-same-hash is mandatory."
486;Value object vs entity;"A ten-euro note versus your dog: swap the note for another tenner and nobody cares (value); swap your dog for an identical-looking one and you very much care (entity).";"Value objects are defined only by their attributes (interchangeable, ideally immutable); entities keep a persistent identity over time.";Money(10,'EUR') == Money(10,'EUR') / User(id=7) tracked across renames;"DTO — a DTO just ferries data across boundaries; a value object is a domain concept with equality semantics."
487;Two-phase initialization;Flat-pack furniture delivered in a box stamped NOT A CHAIR YET: until you perform the second assembly ritual, sitting drops you to the floor.;An object is constructed inert and only becomes usable after a separate init/start call - flexible, but it opens the half-initialized-object window constructors exist to prevent.;srv = Server() / srv.configure(cfg) / srv.start()  # safe to use only after both calls;"vs constructor/RAII initialization (483): single-phase yields an invariant-complete object at birth; two-phase leaves a gap where methods are unsafe"
488;Copy constructor;A master forger who only copies paintings from his OWN studio: he knows which layers are paint and which are glued-on photos, so his duplicates never share canvas with the original.;A constructor that takes an existing instance and builds an independent duplicate - the class itself decides how deep the copy goes.;C++: Point(const Point& p) : x(p.x), y(p.y) {} / Python: Point.from_other(p);"vs clone() methods: same goal, but the constructor states copy depth in the type and avoids Java clone's fragile contract; shallow-vs-deep choice itself lives at 345"
489;Object slicing;A giraffe shipped in a horse-sized crate: the packers SLICE off the neck to make it fit — what arrives is legally a horse. Ship by trailer hitch (pointer or reference) instead.;C++ pitfall: assigning a derived object BY VALUE into a base variable copies only the base part, slicing off subclass data and behavior.;"Dog d; Animal a = d; // C++ by value / a.speak(); // Animal's version: tail sliced off";"Upcasting via pointer — a Base* or Base& still dispatches to Dog; only by-VALUE copies slice."
490;Refactoring;Renovating a plane mid-flight without waking the passengers: rip out and rebuild the galley, yet every drink still arrives on time. Behavior identical, structure new.;Restructuring code to improve its design WITHOUT changing observable behavior, in small steps guarded by tests.;tests green -> rename, extract, / inline -> tests still green;"Rewrite — a rewrite replaces behavior wholesale with fresh risk; refactoring preserves behavior step by tiny step."
491;Code smell;Something reeks under the floorboards of a room where nothing looks wrong: your NOSE (heuristic), not the smoke alarm (compiler), says lift the boards.;A surface symptom in code (odd size, naming, duplication) hinting at a deeper design problem worth investigating—not itself a bug.;800-line class, 9 params, twin blocks / # compiles fine, still stinks;"Bug — a bug produces wrong behavior now; a smell predicts pain later while behavior stays correct."
492;DRY;"Two office whiteboards both list the tax rate; an intern updates only one. April arrives soaked in lawsuits — the boards disagreed. Keep ONE board. Keep it DRY.";"Don't Repeat Yourself: every piece of knowledge gets a single authoritative representation; duplication forks the truth.";TAX = 0.21 # single source / total = net * (1 + TAX);"Deduplicating lookalike code — DRY is one source of KNOWLEDGE; merging coincidentally similar code couples unrelated things."
493;KISS & YAGNI;"One camper packs a KISS-simple folding pocketknife; his buddy hauls a 40-kilo might-need-it trunk (YAGNI violation) up the trail, uses none of it, and wheezes at the summit.";KISS: prefer the simplest design that works. YAGNI: don't build features until actually needed—most 'later' never comes.;need CSV export today? / write csv_export() / not ExportFrameworkFactory;Underengineering — KISS/YAGNI trim speculation, never required correctness: simplest thing that WORKS, not almost works.
494;Coupling & cohesion;"Mountain camp: inside each tent the gear is packed tight and orderly (cohesion); between tents runs just one thin rope (coupling). Cross-lace fifty ropes and one slip drags every tent off the cliff.";Aim for low coupling (few, thin dependencies between modules) and high cohesion (each module's parts belong tightly together).;cohesive: Wallet{balance, add, spend} / coupled: Wallet reads UI.textbox;"Encapsulation — encapsulation is a mechanism inside one class; coupling and cohesion measure between and within modules."
495;Long method;"A single run-on sentence tattooed down someone's whole arm, wrist to shoulder; readers keep rotating the arm and losing their place. Paragraphs exist for a reason.";Smell: a function long enough to need scrolling, with comments as section headers—each labeled chunk wants extracting.;def process(): # 300 lines / # -- validate -- / # -- price -- # comments = seams;"Large class — a large class hoards many responsibilities at type level; a long method crams many steps into one function."
496;Feature envy;A neighbor who cooks every meal in YOUR kitchen: opens your fridge, uses your knives, then carries dinner back home. Move him in (move the method) or change the locks.;Smell: a method that mostly reads and manipulates ANOTHER object's data—move the method to where the data lives.;def total(order): / return order.qty * order.price / # lives outside Order: move it in;"Law of Demeter violation — Demeter counts dots in a call chain; feature envy asks which class should OWN the logic."
497;Primitive obsession & magic numbers;A wizard mutters '86400' and '0.21' over the cauldron — apprentices copy the MAGIC NUMBERS wrong and the potion explodes. Label the vials: SECONDS_PER_DAY, TAX_RATE.;"Smell: raw ints/strings and bare literals stand in for domain concepts; wrap them in named constants and small types.";bad: if status == 3: retry(86400) / good: if status == Status.FAILED: / retry(SECONDS_PER_DAY);Value object — the value object (Money, Email) is the CURE that replaces obsessive primitives with real types.
498;Extract method;A dentist EXTRACTS one tangled tooth from the jaw (long method) and mounts it on its own little stand with a nameplate — the jaw finally closes, and the tooth can be inspected alone.;Refactoring: pull a coherent code fragment into a new well-named method and call it, turning comments into names.;# -- validate input -- becomes: / validate_input(order) / # the name replaces the comment;Inline method — inline is the exact inverse: dissolve a needless method back into its caller.
499;Boy-scout rule;"A scout troop crossing a campsite: each kid pockets ONE piece of litter on the way through; by season's end the forest floor gleams, though no cleanup day was ever held.";Always leave the code a little cleaner than you found it: tiny opportunistic cleanups on every visit compound into health.;while fixing a bug: / rename tmp2 -> retry_count, / delete the dead branch;"Big-bang refactor — the scout rule is continuous micro-cleanup in passing; a dedicated rewrite is a separate scheduled effort."
