766;Parquet;A parquet floor laid in long strips — each board strip is one column running the whole room. Refinishing the 'price' strip never touches the other boards, and identical boards in a strip compress into one stamped plank.;Columnar file format: each column's values stored contiguously with compression and statistics, so scans read only the columns they need.;df.write.parquet('s3://sales/') / SELECT AVG(amount) FROM sales / -- reads only 'amount' column chunks + stats;"Avro — Avro is row-oriented, ideal for streaming whole records; Parquet is columnar, ideal for scanning few columns of many rows."
767;Schema evolution compatibility;"Cassette decks across generations: your new deck still plays grandma's old tapes (backward); her old deck plays your new mixtape by skipping tracks it doesn't recognize (forward). House rule: add tracks with defaults, never reuse a track number.";"Changing a serialized schema while old and new programs interoperate: backward = new reader reads old data; forward = old reader reads new data.";safe: add optional field with a default / unsafe: rename, retype, or reuse field id 3 / registry enforces BACKWARD / FORWARD / FULL;"Database schema migration — that mutates live tables with DDL; evolution keeps readers and writers of encoded records compatible."
768;Endianness;Gulliver's Lilliputians wage war over which end of the egg to crack first. Your 4-byte integer sails between their shores: 0x01020304 lands as 04 03 02 01 on the little-endian beach — same egg, opposite crack.;"Byte order for multi-byte numbers: big-endian stores the most significant byte first, little-endian the least; mismatches scramble binary data.";0x01020304 -> bytes: / big-endian: 01 02 03 04 (network order) / little-endian: 04 03 02 01 (x86, most ARM);"Character encoding (UTF-8) — encoding maps characters to bytes; endianness orders the bytes within one numeric value."
769;Dates and floats pitfalls;"Two grenades hide in every payload: a clock and a coin. The clock stamped 01/02/03 explodes into three different days on three continents; the coin dropped into float acid dissolves to 0.30000000000000004. Defuse with ISO 8601 UTC and integer cents.";"Serialize instants as ISO 8601 UTC (or epoch), never ambiguous local formats; never put money in binary floats — use integer cents or decimals.";ts: '2026-07-10T09:30:00Z' # ISO 8601, UTC / price_cents: 999 # int, not 9.99 / 0.1 + 0.2 -> 0.30000000000000004;"Storing local wall-clock time — right for future human events (meetings follow local rules); past instants belong in UTC."
770;Database page;This library never lends a sentence — you must check out the whole 8KB pamphlet even to read one line. Every cart, shelf, and reading desk (buffer pool) moves pamphlets, never loose sentences (rows).;"The fixed-size block (commonly 8KB) that engines read, write, cache, and lock; rows live inside pages and all I/O moves whole pages.";Postgres default page: 8KB / reading one 40-byte row still does 8KB of I/O / pages are the buffer-pool and WAL-image unit too;"OS memory page (4KB) — same idea one layer down; the engine's page is its own on-disk and buffer-pool unit."
771;B-tree engine;A banyan tree pruned absurdly wide and shallow: trunk to any of a billion leaves in three or four hops. Repairs are carved directly into the leaf where the fruit hangs (in-place update), keeping the whole tree forever sorted.;"Keeps rows in a balanced, very wide tree of sorted pages; point reads and updates edit pages in place — read-optimized, the mature default.";MySQL InnoDB, Postgres B-tree indexes / height ~3-4 levels for billions of keys / point read = one root-to-leaf descent;"Binary search tree — one key per node and towering height; B-tree nodes pack hundreds of keys so the tree stays squat and disk-friendly."
772;LSM-tree engine;"A chef's order spike: new tickets stab on instantly (memtable — fast writes). A full spike is frozen and filed as a sorted stack (SSTable flush); finding an old order means rummaging several stacks until the night porter merges them (compaction).";"Buffers writes in a memtable, flushes sorted immutable files, merges them in background — random writes become sequential appends; write-optimized.";RocksDB, Cassandra, LevelDB / write: append WAL + memtable insert (fast) / read: memtable, then newest-to-oldest SSTables;"B-tree engine — B-trees update pages in place, favoring reads; LSM appends and merges, favoring write throughput at read cost."
773;Write-ahead log;The captain's iron rule: write the maneuver in the logbook before touching the sails. When the storm (crash) hits mid-turn, the surviving mate replays the logbook line by line and the ship ends exactly where the entries promised.;"Every change is appended and fsynced to a sequential log before data pages are touched; replaying the log after a crash restores committed work.";COMMIT = WAL record fsynced (sequential, fast) / data pages updated lazily later / crash -> replay WAL from last checkpoint;"Audit trail — the WAL is physical, engine-internal, recycled after checkpoints; an audit trail is business-level and kept for humans."
774;SSTables;Each flush freezes a mini-dictionary in perfect alphabetical order. Nobody writes in a frozen book — corrections appear in a newer volume that shadows the old entry, and a doorman (bloom filter) swears which volumes definitely lack your word.;"Immutable files of sorted key-value pairs flushed from the memtable; served via sparse indexes and bloom filters, never edited — only superseded.";flush memtable -> users-000123.sst (sorted, frozen) / bloom filter: 'definitely absent' for cheap / sparse index -> one seek into the file;"Memtable — the mutable in-RAM stage; SSTables are its frozen, sorted, on-disk descendants."
775;Compaction;A Zamboni for the dictionary stacks: between periods it glides over ten scratched-up frozen volumes, merges them into one smooth sheet, and scrapes the dead entries (tombstones) off as ice shavings.;Background merge of overlapping SSTables into fewer files, keeping newest versions and dropping tombstoned deletes — pays I/O now for faster reads later.;10 SSTables, key x appears 3 times -> / compact to 1 file: newest x kept, tombstones gone / fewer files = fewer seeks per read;"VACUUM (Postgres) — vacuum reclaims dead MVCC row versions in mutable heaps; compaction merges immutable LSM files."
776;MVCC;"A museum that hands each visitor time-stamped photocopies: you tour the collection exactly as it looked when you entered, while artists repaint originals in the same halls. Nobody waits; a janitor (VACUUM) later shreds copies no visitor can still see.";"Keeps multiple versions of each row; every transaction reads a consistent snapshot, so readers never block writers and writers never block readers.";Postgres: UPDATE writes a new row version (xmin/xmax) / older snapshots still see the prior version / VACUUM reclaims versions no txn can see;"Lock-based concurrency — locking makes readers and writers queue; MVCC gives readers snapshots so they never queue behind writers."
777;Buffer pool;"The librarian keeps the most-asked-for pamphlets heaped on her front desk; regulars never see the stacks. Pencil edits made on desk copies (dirty pages) are walked back to the shelves on periodic rounds (checkpoints).";"The engine's RAM cache of hot pages: reads hit memory instead of disk, and dirty pages are flushed back at checkpoints; hit ratio rules performance.";Postgres shared_buffers, InnoDB buffer pool / 99% hit ratio: most reads never touch disk / dirty pages flushed at checkpoint;"Query result cache — that stores final answers to whole queries; the buffer pool caches raw pages that every query shares."
778;Sequential vs random I/O;"A record needle gliding along one groove pours out music (sequential); the DJ lifting and dropping the arm across tracks (random) buys a silent second per jump. The WAL and LSM exist to keep the needle in the groove.";Contiguous access vastly outruns scattered seeks — brutal on HDDs, still real on SSDs — so engines turn random writes into sequential logs and appends.;HDD: ~150 MB/s sequential vs ~100 IOPS random / SSD: gap narrows but sequential still wins / (prefetch, erase blocks, queue depth);Throughput vs latency in general — this is specifically about access pattern: the same device is orders faster when access is ordered.
779;fsync;'It is written' means nothing until the wax seal: fsync presses the ring into hot wax and waits for it to harden. Skip it and your letter was merely spoken to the mail clerk (OS page cache), who may not survive the night.;"Forces the OS to flush its buffered writes for a file down to durable media before returning; without it, written data can vanish on power loss.";f.write(data) # app buffer / f.flush() # to OS cache / os.fsync(f.fileno()) # to disk -- durable;"flush() — flush moves data from app buffers into the OS cache; only fsync forces the OS cache onto durable media."
780;OLTP vs OLAP;Downstairs, checkout lanes beep thousands of tiny basket updates a minute (OLTP). Upstairs at midnight, one accountant reads EVERY receipt of the year to ask how bananas did (OLAP). Different rooms, different filing.;OLTP: many tiny concurrent reads/writes touching single rows (row stores). OLAP: few huge scans aggregating millions of rows (column stores).;"OLTP: UPDATE cart SET qty=2 WHERE id=9; / OLAP: SELECT region, SUM(rev) FROM sales_5y / GROUP BY region;";"HTAP — hybrid engines try both in one system; the classic split is row store for OLTP, columnar warehouse for OLAP."
781;ETL;Airport customs before entry: luggage is pulled off the plane (extract), opened, inspected and repacked in the customs hall (transform), and only cleared bags roll into the country — the warehouse (load). Nothing dirty crosses the border.;Extract from sources, transform (clean, conform, join) in a processing layer, then load the polished result into the warehouse.;nightly: pull Postgres + CSVs (E) / Spark cleans, dedupes, conforms (T) / load dim/fact tables into warehouse (L);ELT — the letters swap: ELT loads raw data first and transforms inside the warehouse with SQL.
782;ELT;Moving day: the truck dumps every box straight into the garage (load raw). You unpack inside at leisure with the house's own tools (SQL transforms) — and next year you can re-unpack differently, because the original boxes are still there.;"Load raw data straight into the warehouse, then transform it there with SQL (dbt et al.); cheap storage and elastic compute made raw-first practical.";"Fivetran/Airbyte copy raw tables to Snowflake / dbt models: staging -> marts, all in SQL / re-run anytime; the raw layer is untouched";"ETL — ETL transforms before loading, so raw data never lands; ELT keeps raw data queryable and re-transformable."
783;Batch processing;"The hamper fills all week; Sunday's one big wash handles everything at once — cheap per sock, and a ruined load just gets washed again (rerun). But Tuesday's mustard stain sits there until Sunday (latency).";"Process accumulated data in scheduled bounded chunks; high throughput and simple retries, at the cost of latency until the next run.";02:00 cron: spark-submit daily_job.py / processes yesterday's partition ds=2026-07-09 / failure? rerun the whole day idempotently;"Stream processing — streams handle each event on arrival (seconds); batch waits for the scheduled window (hours)."
784;Stream processing;A sushi conveyor: each plate is handled the instant it glides past — nothing piles up. The chef groups plates into five-minute windows and holds each window open a grace period for plates stuck behind a slow customer (watermark).;"Continuously process unbounded event flows as they arrive, using windows, state, and watermarks for late data; low latency, higher complexity.";Kafka -> Flink job scores each txn in <1s / window: 5 min tumbling, watermark 30s late / state lives inside the stream processor;"Message queue — a queue only delivers events; stream processing computes over the flow with windows, joins, and state."
785;Data warehouse;"A museum, not a storage unit: every exhibit was cleaned, verified and labeled before display (schema-on-write); visitors (analysts) wander the curated halls asking anything. Nothing enters uncatalogued.";Central analytics store of cleaned, modeled, schema-enforced tables (facts and dimensions), columnar underneath, built for fast SQL aggregation.;Snowflake / BigQuery / Redshift / analysts: SELECT ... FROM fact_sales JOIN dim_* / fed by ETL/ELT pipelines;"Data lake — the lake stores raw files of any shape; the warehouse stores curated, typed, query-ready tables."
786;Data lake;A reservoir: raw water pours in from every stream untested — logs, CSVs, images. Anyone may dip a bucket, but each drinker filters at the shore (schema-on-read). Fire the park rangers (catalog, governance) and it silts into a swamp.;"Cheap object storage holding raw files in any format, schema applied on read; flexible and vast — ungoverned, it degrades into a data swamp.";s3://lake/raw/events/2026/07/10/*.json.gz / Athena/Spark apply schema at query time / catalog (Glue/Unity) or nobody finds anything;Lakehouse — adds table formats with ACID and schema (Iceberg, Delta) atop lake files, blending warehouse behavior into the lake.
787;Columnar scan advantage;Ask a full stadium the average age: the column store passes down one thin ribbon listing only ages — similar numbers that zip together tightly. The row store instead hands you every fan's entire wallet, ticket stubs and all.;Analytics reads touch only the queried columns, and same-typed neighboring values compress hard — often ~100x less I/O than row storage.;1B rows x 50 cols, query touches 1 col: / columnar reads ~2% of bytes, then compresses / row store drags all 50 columns per row;"Wide-column store (Cassandra) — a row-oriented OLTP design despite the name; columnar is a physical layout for scan speed."
788;Partitioning;An ice-cube tray for events: each day freezes into its own cube. Asking about Tuesday pops out one cube — nobody thaws the whole freezer (full scan). Retention is snapping off a stale cube, not chiseling the block.;Split a table or dataset into parts by a key (usually date) so queries prune to relevant partitions and old data can be dropped wholesale.;"CREATE TABLE events (...) PARTITION BY RANGE (ds); / WHERE ds='2026-07-09' -- scans 1 of 365 / DROP PARTITION for retention: instant";"Sharding — sharding spreads data across machines for write scale; partitioning splits within one dataset for pruning and lifecycle."
789;Idempotent pipeline runs;A rubber stamp, not a tally pen: stamping the same page five times leaves one clean mark. The intern with the tally pen re-counts on every rerun, and Monday's revenue doubles each time the job hiccups.;Design jobs so reruns produce the same final state — overwrite the target partition, dedupe by key — making retries and backfills safe.;INSERT OVERWRITE TABLE sales PARTITION (ds='2026-07-09') / run twice -> same rows, no double counting / (vs INSERT INTO: each rerun duplicates);"Exactly-once delivery — a transport guarantee; idempotence makes at-least-once delivery safe by construction, the practical path."
790;Constraints as last defense;App validators are polite greeters at the front door, easily bypassed via the side entrance (admin script, 2 a.m. psql). The constraint is the vault's steel door in the only corridor — every path funnels through it, and it never sleeps.;"Database-enforced rules catch bad data from every path — app bugs, cron jobs, manual SQL; app validation is UX, the constraint is the guarantee.";Rails validates :email, presence: true # skippable / update_all, raw SQL, other services bypass it / DB UNIQUE/NOT NULL/FK/CHECK cannot be bypassed;"Application validation — friendlier errors, but only on paths that run it; a constraint binds every writer of the table."
791;NOT NULL constraint;A paper form with a mousetrap under one box: leave it blank and SNAP — the whole form (row) is rejected at the counter. No half-filled forms ever enter the archive.;"Declares that a column can never hold NULL, so every row must supply (or default) a value; the cheapest data-quality win there is.";"email TEXT NOT NULL / INSERT INTO users(name) VALUES ('Ada'); / ERROR: null value violates not-null constraint";"DEFAULT — a default fills in a missing value at insert; NOT NULL also rejects an explicit NULL."
792;UNIQUE constraint;The marathon official at the start line scans bib numbers against a sorted roster (unique index): a second runner in bib 1042 is yanked off the course before the gun — no two racers ever share a number mid-race.;"Guarantees no two rows share the same value(s) in the constrained column(s), enforced by a unique index; NULLs typically don't count as duplicates.";"ALTER TABLE users ADD CONSTRAINT uq_email UNIQUE (email); / second signup with the same email: / ERROR: duplicate key value violates uq_email";"Primary key — a PK is UNIQUE plus NOT NULL and one per table; UNIQUE constraints can be many and usually admit NULLs."
793;CHECK constraint;The amusement-ride height stick bolted at the gate: 'you must be price >= 0 to ride'. The machine measures every row at the turnstile — no operator judgment, no exceptions, not even for staff (admin scripts).;"A declarative boolean expression evaluated on every insert or update; rows failing the check are rejected by the engine itself.";"ALTER TABLE products / ADD CONSTRAINT positive CHECK (price >= 0); / UPDATE products SET price=-5; -- check violation";"Trigger — triggers run arbitrary code and can see other rows; CHECK is a simple per-row predicate the engine fully understands."
794;Foreign key cascade actions;"Demolition day at the parent building: CASCADE flattens every tenant apartment with it; SET NULL leaves tenants standing in the street with no address on file; RESTRICT — the crane refuses to swing while anyone still lives there.";ON DELETE rules decide the children's fate when a parent row dies: CASCADE deletes them too, SET NULL blanks the link, RESTRICT blocks the delete.;"user_id BIGINT REFERENCES users(id) / ON DELETE CASCADE / DELETE FROM users WHERE id=7; -- orders go too";"Foreign key concept (702) — that is the reference itself; cascade actions are the enforced reaction when the referenced row disappears."
795;Schema migration;"The database carries a passport: every schema change is a numbered stamp on the next page. A fresh database replays every stamp in order and arrives at today; a hand-edit without a stamp creates a state no one can reproduce.";"Versioned, ordered scripts that change the database schema in lockstep with code; every environment replays the same numbered steps to the same state.";migrations/0042_add_total_to_orders.sql / tools: Flyway, Alembic, Rails, Liquibase / applied once, recorded in a schema_version table;"Serialized-format schema evolution (767) — that keeps encoded records readable across versions; migration rewrites live tables with DDL."
796;Expand-contract migration;Replacing a bridge without closing the road: build the new span alongside (expand), let traffic use both while repainting the lanes (dual-write, backfill), and demolish the old span only when the last car is off it (contract).;"Zero-downtime schema change: add the new shape (expand), dual-write and backfill, switch reads, then drop the old (contract); each step suits both versions.";"1) ADD COLUMN full_name / 2) code writes both; backfill old rows / 3) switch reads; 4) DROP first_name, last_name";"Blue-green deployment — swaps whole app environments; expand-contract evolves one shared database both versions must use."
797;Backups and tested restores;"The extinguisher gleaming on the wall is your nightly dump; the fire drill is the restore. GitLab 2017: five backup mechanisms, zero restorable when production vanished. Until you rehearse, the backup is both alive and dead — Schrödinger's backup.";A backup only exists once a restore has been rehearsed: regularly restore to a scratch environment and verify, or you own Schrödinger's backup.;weekly job: restore latest dump to staging / run row counts + app smoke tests / alert if restore time exceeds RTO;"Replication — replicas copy your DROP TABLE within milliseconds; only point-in-time backups let you return to before the mistake."
798;Soft delete;Instead of ripping the seat out, the theater drapes a 'reserved — do not sell' cloth over it. Auditors may lift the cloth (history intact), but every usher, forever, must remember to skip cloaked seats — one forgetful query sells a ghost a ticket.;Mark rows deleted (a deleted_at flag) instead of removing them, preserving history and undo — at the price of filtering every query forever.;"UPDATE users SET deleted_at = now() WHERE id=7; / every query: WHERE deleted_at IS NULL / (or hide behind a view / default scope)";"Archiving to a history table — moves rows out, keeping the live table clean; soft delete leaves flagged rows in every query's path."
799;Audit trail;A guestbook chained beside every exhibit: each touch writes a line in ink — who, what, when, old value, new value. The pen has no eraser, the chain has no key, and the curator's own meddling is logged like everyone else's.;"An append-only record of who changed what, when, and from/to which values — for compliance, debugging, and trust; nobody edits it, not even admins.";"audit_log(id, table_name, row_id, actor, / action, old_val, new_val, at) / INSERT-only; written by trigger or app layer";"Write-ahead log — the WAL is physical, recycled after checkpoints, for crash recovery; the audit trail is logical, permanent, for humans."
