582;Embarrassingly parallel;"Grading 1000 multiple-choice sheets: hand any stack to any helper; no grader ever needs to whisper to another. Almost embarrassing how easy it is.";Work that splits into fully independent units needing no communication — near-linear speedup essentially for free.;Monte Carlo trials, per-frame rendering / pool.map(simulate, param_grid);"Pipeline parallelism — pipelines require handoffs between stages; embarrassing problems require zero coordination at all."
583;Fork-join;A river delta run in reverse: the stream forks into rushing fingers across the flats, then every finger braids back into one river at the sea.;Recursively split a task into subtasks (fork), run them in parallel, then wait and merge their results (join) — parallel divide-and-conquer.;"if small: return solve() / l = fork(left); r = fork(right) / return join(l) + join(r)";"Map-reduce — fork-join recurses inside one shared-memory program; map-reduce is a flat two-phase pattern, often across machines."
584;Map-reduce pattern;A national census: thousands of counters tally their own street (map), mail totals to per-state desks (shuffle), which sum them into one book (reduce).;Map a function over records in parallel, then reduce the intermediate results by key into aggregates — with a shuffle in between.;counts = pool.map(count_words, files) / total = reduce(merge, counts);Plain map + reduce functions — the parallel pattern adds the shuffle-by-key stage and distribution between the two steps.
585;Pipeline parallelism;A drive-through car wash: while one car is rinsed, the next is being soaped and a third vacuumed — three cars in the tunnel at once.;"Chain processing stages so different items occupy different stages simultaneously; throughput equals the slowest stage's rate.";stage1 -> chan -> stage2 -> chan -> stage3 / throughput = 1 / slowest stage;"Data parallelism — pipelines split work by STAGE with items flowing through; data parallelism splits by DATA chunk."
586;SIMD;A rubber stamp with eight letters carved in a row: one single thump prints all eight characters onto the page at once.;Single Instruction, Multiple Data: one CPU instruction operates on a whole vector of values held in a wide register (SSE/AVX/NEON).;AVX2: 8 float32 adds per instruction / np.add(a, b) # vectorized underneath;"Multithreading (MIMD) — SIMD is parallelism inside one instruction on one core; threads are separate instruction streams."
587;Amdahl's law;A convoy on an infinite-lane highway funneling through one single-lane toll booth: add all the lanes you like, the booth still meters the trip.;Speedup is capped by the serial fraction s: speedup = 1/(s + (1-s)/N) — with 5% serial code the ceiling is 20x, forever.;s = 0.05, N -> inf: speedup <= 20 / speedup(N) = 1 / (s + (1-s)/N);"Gustafson's law — Amdahl fixes the problem size and is pessimistic; Gustafson grows the problem with N and is optimistic."
588;Gustafson's law;Handed a ten-times bigger oven, the baker doesn't bake one loaf faster — she bakes a whole wedding cake in the same single hour.;With more processors you solve proportionally bigger problems in the same time: scaled speedup = N - s(N-1).;speedup = N - s*(N-1) / weak-scaling benchmarks use this lens;"Amdahl's law — Amdahl: fixed workload, hard ceiling; Gustafson: workload grows with N, so scaling keeps paying."
589;Task granularity;"Shoveling snow by the teaspoon versus by the single truckload: teaspoons spend all day walking back and forth; one truckload leaves nine shovelers idle.";"Chunk-size tuning: tasks too fine drown in scheduling overhead; too coarse leave cores idle — batch until overhead is amortized.";pool.map(f, data, chunksize=1000) / rule: task time >> dispatch overhead;"Lock granularity — that is how much data one lock guards; task granularity is how much work one task carries."
590;Minimize shared mutable state;A potluck where every dish arrives in sealed single-serve boxes: nothing communal to sneeze in, nothing left to fight over.;The master rule: races need sharing AND mutation — make data immutable, confined, or message-passed, and locks become rare.;shared -> make it immutable / mutable -> keep it unshared;"Lock everything — locks manage the danger; removing shared mutability removes the danger's precondition entirely."
591;Immutability as strategy;Sharing a stone statue instead of a wet clay one: a thousand hands may touch it at once and it is still exactly the sculptor's shape.;Objects that never change after construction are safe to share among any number of threads with zero synchronization.;@dataclass(frozen=True) / update = build new object, swap one reference;"Thread-local copies — immutable data is shared safely; thread-local data is not shared at all."
592;Thread confinement;A diary that never leaves your bunk: nobody bothers locking it because nobody else can ever reach it. The bunk itself is the lock.;Restrict data to exactly one thread — GUI-thread rule, thread-locals, per-worker state — so synchronization is never needed.;"tl = threading.local(); tl.conn = connect() / Swing rule: touch UI only on the EDT";"Immutability — confined data may mutate freely (only one toucher); immutable data may be shared freely (no mutation)."
593;Single-writer principle;"One scribe holds the guest book's only quill; anyone may read the pages over his shoulder while he alone writes the entries.";"Allow many readers but exactly one designated writer per datum; write contention vanishes and reasoning becomes sequential.";"LMAX Disruptor: one producer per sequence / owner goroutine mutates; others send requests";"Read-write lock — RW locks let the writer role rotate among threads; single-writer fixes the writer's identity by design."
594;Idempotent handlers;An elevator call button: press it once or mash it twelve times in a panic, exactly one elevator comes.;Design message and event handlers so processing the same message twice equals once — retries and redeliveries become harmless.;if seen(msg.id): return / UPDATE orders SET s='paid' WHERE id=? AND s='pending';"Exactly-once delivery — the network cannot promise it; idempotency makes at-least-once delivery behave like exactly-once."
595;Prefer high-level primitives;Buying a certified factory ladder instead of nailing one together from scrap lumber: the hard safety thinking was done once, by experts, at the factory.;Reach for queues, executors, channels, and concurrent collections before raw threads, locks, and condition variables.;queue.Queue, TaskGroup, ConcurrentHashMap / not: Thread + Lock + CV hand-wired;"Abstraction-overhead worry — these primitives are expert-tuned; hand-rolled lock code is usually both slower and subtly wrong."
596;Race detectors;A UV blacklight swept over the crime scene: invisible fingerprint smears on the shared doorknob suddenly glow purple with thread IDs.;Dynamic tools (Go -race, ThreadSanitizer) instrument memory accesses to catch data races in test runs that eyes would never see.;go test -race ./... / clang -fsanitize=thread app.c;"Static linters — detectors watch real executions (few false positives, but the race must run); linters only guess from source."
597;Stress testing concurrency;An airline wing-bend rig flexing the spar a million times overnight: the fatigue crack due in year ten shows up by morning.;Hammer suspect code with many threads, iterations, and injected timing jitter so rare interleavings become likely enough to catch.;for _ in range(10_000): run_threads(100) / inject random 0-1ms sleeps to widen races;"Unit tests — one green run proves one interleaving worked; stress tests sample thousands of interleavings."
598;Keep critical sections tiny;Grab the office's only stapler, CLICK, put it straight back — never wander off to lunch with the shared stapler in your pocket.;"Hold locks for the fewest instructions possible; never do I/O, heavy computation, or callbacks into unknown code while holding one.";with lock: item = q.pop() / process(item) # heavy work outside the lock;"Lock granularity — granularity is how much DATA a lock covers; this rule is about how much TIME you hold it."
599;Never sync by sleeping;Leaving the package on the porch and napping until the courier has 'probably' come — versus a doorbell that rings at the actual pickup.;"sleep(n) is a timing guess, not synchronization; wait on the actual condition with joins, events, barriers, or queues.";"bad: time.sleep(2); assert done / good: event.wait(); assert done";"Timeouts — a timeout bounds a wait on a real condition; a bare sleep waits blind and races against reality."
