078;Swallowing exceptions;A pelican security guard gulping every alarm bird into its silent pouch - fire alarms, burglar alarms, the boss's Ctrl-C parrot - then smiling at the auditors: 'all quiet here.';"except: pass hides real failures - even Ctrl-C; catch the narrowest type and at minimum log before continuing.";try: risky() / except: pass # hides everything / except ValueError: log.warning(...) # better;"Intentional suppression - contextlib.suppress(FileNotFoundError) names exactly what is safely ignorable; bare except hides all."
079;Re-raise & exception chaining;"A relay runner catches a flaming baton, tapes a note to it - 'happened while loading config' - and hurls it onward; the tape ('from e') keeps the original scorch marks readable underneath.";"Bare 'raise' rethrows the current exception intact; 'raise New(...) from e' wraps it while preserving the original cause and traceback.";"except KeyError as e: / raise ConfigError(""bad key"") from e";"raise New() without from - Python shows an implicit 'During handling...' note; explicit from marks the true cause, from None hides it."
080;Stream;Drinking a river through a straw: the water arrives in exactly the order the river sends it, you can't re-sip yesterday's gulp, and you never need a lake-sized cup.;A stream is a sequential channel of data consumed piece by piece, in order, usually unrewindable, never needing to fit in memory.;"for chunk in iter(lambda: f.read(8192), b""""): / process(chunk)";"File - a file on disk is random-access and seekable; a stream is the sequential flow of reading or writing it."
081;stdin, stdout, stderr;A short-order cook with a mouth-tube (0) delivering order slips, a serving hatch (1) sending dishes down the pipe to the next kitchen, and a side window (2) for shouting complaints at the manager - shouts never land on the plates.;Every process gets stdin (fd 0), stdout (fd 1) for results, stderr (fd 2) for diagnostics - split so pipes carry data, not errors.;cmd | sort # pipes stdout only / print(msg, file=sys.stderr);stdout vs stderr - both often hit the same terminal, but redirection splits them: 2> captures only errors.
082;File handles;A cloakroom ticket from the OS's coat check: the numbered tag (descriptor) is your only way back to the coat, the attendant remembers where you left off, and the rack holds a limited number of tags before new customers are turned away.;"open() returns a file object wrapping an OS descriptor that tracks position and mode; descriptors are finite, so every open needs a close.";"f = open(""log.txt"", ""a"") / f.write(line) / f.close()";"Path - the path is the file's address; the handle is a live, stateful connection to the file."
083;with statement (context manager);"A submarine airlock: step in and the machinery arms itself; however you leave - walking out calmly or blown out by an explosion - the hatch slams and seals itself behind you.";"with open(...) as f guarantees close() on block exit - success or exception - via __enter__/__exit__; RAII's Python cousin.";with open(p) as f: / data = f.read() # closed even on error;try/finally - with is sugar for try/finally-close, minus the boilerplate you'd eventually forget.
084;Text vs binary mode;"Two mail slots at a translator's office: the 'r' slot runs every letter through the resident interpreter (decoding, newline smoothing); the 'rb' slot drops the envelope on your desk unopened - the only safe slot for a shipped clockwork (a JPEG).";"Text mode ('r') decodes bytes to str and translates newlines; binary ('rb') yields raw bytes - required for images, zips, exact round-trips.";"open(p).read() # str / open(p, ""rb"").read() # bytes";"Windows newlines - text mode maps \r\n to \n; opening a JPEG in text mode corrupts it."
085;Buffering & flush;A postal clerk piling your letters into a mailbag, driving to the depot only when the bag is full: your 'sent' love letter is still in the bag when the power dies - unless you yell FLUSH and he drives now.;Writes sit in a memory buffer until it fills, the stream closes, or you flush() - so 'written' output may not be on disk or screen yet.;"print(""working..."", end="""", flush=True) / f.flush(); os.fsync(f.fileno())";"flush vs fsync - flush empties the app buffer into the OS; fsync forces the OS cache onto physical disk."
086;Slurp vs stream reading;Two ways to eat spaghetti: the slurper inhales the entire bowl in one breath - fine until the bowl is 40 GB - while the twirler winds one fork-line at a time and never needs a bigger mouth.;"read() loads the whole file into memory; iterating the file object streams line by line in constant memory - choose by file size.";data = f.read() # all at once / for line in f: # lazy, constant memory / handle(line);"readlines() - readlines() still loads everything into a list; 'for line in f' is the lazy one."
087;File paths;Two sets of directions to a house: the absolute deed reads from the planet's root ('/earth/usa/main-st/42'), while the relative sticky note ('two doors left') turns worthless the moment you - the CWD - wander to another street.;"Absolute paths start at the root; relative ones resolve against the current working directory - join with pathlib, never string +.";"from pathlib import Path / p = Path(base) / ""data"" / ""a.csv"" / p.resolve()";"CWD vs script dir - relative paths resolve from where the process launched, not where the .py lives; use Path(__file__).parent."
088;Temp files;A hotel's self-shredding notepad by the phone: each guest gets a page with an unguessable serial number so no two guests ever collide, and the page dissolves the moment they hang up (close).;tempfile creates scratch files with unique names atomically - dodging collisions and predictable-name attacks - and can auto-delete on close.;"with tempfile.NamedTemporaryFile(suffix="".csv"") as f: / f.write(data)";"Hardcoded /tmp/foo - a fixed name invites collisions and symlink attacks; tempfile creates uniquely and atomically."
089;EOF (end of file);Pulling rope from a well hand over hand until suddenly your fists close on air: no 'end knot' was ever tied - the empty grab itself is the message that the well is done.;"EOF is not a character - reads signal it by returning empty ('' or b'') in Python or -1 in C; loops must test for it to stop.";while True: / chunk = f.read(4096) / if not chunk: break;"Ctrl-D / Ctrl-Z - those keystrokes make the terminal close stdin, causing EOF; they are not characters in the data."
090;Stack vs heap;A spring-loaded cafeteria tray dispenser (stack): trays slap on and pop off in strict order, wiped instantly. Beside it sprawls a flea-market yard (heap) where objects squat at odd addresses until someone hauls them away.;"The stack holds each call's locals in LIFO frames freed automatically at return; the heap holds allocated objects with arbitrary lifetimes.";def f(): / x = 1 # frame slot on stack / obj = MyClass() # object lives on heap;"Stack (data structure) - the call stack is a specific runtime memory region; the ADT is any LIFO container."
091;Pointer;A treasure map tattooed with pure coordinates: the map weighs nothing yet leads your shovel (*) straight to the chest - and adding 1 to the coordinates strides exactly one chest-width east (pointer arithmetic).;"A pointer is a variable holding a memory address; dereferencing (*p) follows it to the value, and arithmetic steps it through arrays.";"C: int x = 5; int *p = &x; / *p = 7; // x is now 7";"Reference - a reference is an opaque alias with no arithmetic or arbitrary addresses; pointers are raw and nullable."
092;Reference;A hotel intercom labeled 'Suite 9': press it and you're simply talking to whoever occupies the suite - you never learn the street address and can't ask the intercom for 'the room next door'.;A reference is a managed alias to an object - no visible address, no arithmetic, often non-null - the safe indirection of Java/Python.;a = [1, 2] / b = a / b.append(3) # a is [1, 2, 3];"Pointer - pointers expose the address and allow arithmetic and null; references hide all of that."
093;Pass by value;A photocopier bolted into the function's doorway: every argument walks up, a photocopy steps inside while the original waits in the lobby - scribble on the copy all you like.;Pass by value copies the argument into the parameter, so reassigning the parameter never touches the caller's variable.;"def f(n): n = 99 / x = 5; f(x) / x -> 5";Pass by object reference - Python copies the reference: rebinding the param does nothing, but mutating the shared object shows outside.
094;Pass by reference;Instead of a photocopy, the caller shoves their actual house key under the function's door on a string: the function unlocks the caller's own cupboard and rearranges it, and the changes are waiting when the caller gets home.;Pass by reference aliases the caller's variable itself, so assigning the parameter rewrites the caller's variable (C++ &, C# ref).;"C++: void f(int &n) { n = 99; } / int x = 5; f(x); // x == 99";"Mutating a passed object - Python/Java can mutate shared objects but cannot rebind the caller's variable; true by-ref can."
095;Garbage collection (tracing);"A night watchman in a museum follows every rope from the entrance (the roots), tagging each statue the ropes reach; at dawn, everything untagged is forklifted to the crusher - even beautiful statues no rope touches.";A tracing GC walks references from roots (stack, globals) to find live objects and reclaims everything unreachable.;obj = Big() / obj = None # unreachable -> collected eventually;"Reference counting - refcounting frees at zero instantly but leaks cycles; tracing GC handles cycles but must scan."
096;Refcounting & cycles;Two shipwrecked sailors each gripping the other's life-rope: the rescue rule - 'haul out anyone no rope holds' - never fires, so the pair float in the ocean forever holding each other, until the cycle-cutter boat (gc) circles by with shears.;Refcounting frees an object the instant its count hits zero, but mutual references never reach zero - CPython adds a cycle collector.;"a = {}; b = {""a"": a}; a[""b""] = b / del a, b # cycle: only gc reclaims it";"Tracing GC - tracing asks 'reachable from roots?' so cycles die naturally; refcounting only asks 'how many holders?'"
097;Memory leak;A bathtub whose drain is fouled by a growing hairball of forgotten keychains (a global cache holding everything it ever saw): the tap keeps running, nothing drains, and by evening the whole house's floor (RAM) is underwater.;A leak is memory never reclaimed - lost pointers in C, or GC'd objects kept reachable by forgotten caches, listeners, and globals.;cache = {} / def get(k): / cache[k] = load(k) # never evicted: leak;"Dangling pointer - a leak is memory held too long; a dangling pointer is memory used after it was freed."
098;Dangling pointer (use-after-free);You still carry the key to apartment 4B, but the tower was imploded and a bakery built on the lot - yet your key still turns something, and you're now icing a stranger's wedding cake believing it's your bathtub.;"A dangling pointer targets memory already freed; using it reads garbage, corrupts the allocator, or hands attackers a write primitive.";"C: int *p = malloc(4); / free(p); / *p = 7; // use-after-free";"Null pointer - null crashes predictably at dereference; a dangling pointer 'works' on garbage and fails far from the bug."
099;Aliasing;One actor working two shows under two stage names: shave 'Bob' bald for the matinee and 'Robert' walks on stage bald that evening - only hiring a body double (copy) gets you two heads of hair.;"Aliasing is two names bound to one object, so mutation through either shows through both; b = a copies nothing - use copy() to fork.";"a = [1]; b = a / b.append(2) # a -> [1, 2] / c = a.copy() # independent";"Shallow vs deep copy - a.copy() forks the outer list but inner objects stay aliased; deepcopy forks every level."
