266;Greedy coin-change failure;A proud cashier in the Kingdom of 1-3-4 pennies slaps down the big 4 for a 6-cent sale, then fumbles two more coins - while the customer holds up two shiny 3s and smirks.;"Greedy 'largest coin first' works for canonical systems (US coins) but fails in general: with coins {1,3,4}, greedy makes 6 as 4+1+1; optimal is 3+3.";coins {1,3,4}, amount 6 / greedy: 4+1+1 (3 coins) / optimal: 3+3 (2 coins);"US/EUR coins working greedily - canonical systems are the lucky special case; never generalize from them. DP handles any coin set."
267;Local vs global optimum;A fog-blind climber who only ever steps uphill plants a victory flag on a grassy foothill - while Everest glowers unseen across a valley he refuses to descend into.;"A locally optimal point beats all its neighbors yet may sit far below the global best; greedy and hill climbing can strand you on a foothill.";hill climbing: stuck where every neighbor is worse / escapes: random restarts, simulated annealing;"Convex problems - there local IS global (why gradient descent works); greedy's danger lives in non-convex landscapes."
268;When greedy fails;"A speed-chess champ who always grabs the biggest capturable piece: bishop bait, then boom - back-rank mate. Flashy grabs, lost games; the slow player calculating whole lines wins.";"If a locally best choice can forfeit a better global combination, greedy breaks - hunt small counterexamples; overlap plus tradeoffs usually means DP.";greedy fails: 0/1 knapsack, coins {1,3,4}, LIS / greedy provably wins: interval count, Huffman, MST;"Heuristic greedy - greedy is still a fine APPROXIMATION when proofs fail; the sin is calling an unproven greedy exact."
269;Greedy stays ahead;"A marathon pacer who at EVERY mile marker is level with or ahead of the record ghost-runner; if he never trails at any marker, the ghost cannot beat him at the tape.";Proof by induction that after every step greedy's partial solution is at least as advanced as any rival's - so at the end it cannot be beaten.;claim: greedy's i-th meeting ends <= optimal's i-th / induct on i => greedy fits at least as many meetings;"Exchange argument - transforms an optimal solution INTO greedy's; stays-ahead never touches the optimum, it just races it marker by marker."
270;Breadth-first search;A stone dropped in a pond: perfect rings ripple outward, soaking the distance-1 lilies, then distance-2 - every lily is first touched by its shortest ripple.;"Explore level by level with a queue; each node is first reached along a fewest-edges path, giving shortest paths in unweighted graphs.";"q = deque([s]); dist = {s: 0} / # pop left; push unseen neighbors with dist+1 / # first arrival = fewest edges";"DFS - swap the queue for a stack and you dive deep instead of rippling wide; only BFS gives unweighted shortest paths."
271;Depth-first search;A spelunker on a rope: plunges down every tunnel to its dead end, climbs back to the last junction, takes the next fork - chalk-marking the whole cave in one continuous crawl.;"Follow one path as deep as possible, backtracking when stuck (stack or recursion); discovery and finish times power cycle detection and topo sort.";def dfs(v): / seen.add(v) / [dfs(u) for u in adj[v] if u not in seen];"BFS - DFS goes deep with O(depth) memory and rich edge classification; BFS goes wide with O(frontier) memory and shortest paths."
272;Dijkstra's algorithm;"DYE-kstra: colored dye pumped into the source of a pipe network spreads at constant speed; each junction is stamped 'settled' the instant dye first touches it - no later trickle can ever beat that moment.";"Shortest paths from a source with NON-NEGATIVE weights: a min-heap repeatedly settles the closest unsettled node and relaxes its edges; O((V+E) log V).";"push (0, s) / pop (d, v); skip if settled; settle v / for u, w in adj[v]: push (d + w, u)";"Bellman-Ford - Dijkstra's settled-means-final logic breaks on negative edges; Bellman-Ford survives them at O(VE)."
273;Bellman-Ford algorithm;"A patient bellman ringing every doorbell on every street for V-1 nights straight; if news still improves on night V, someone is running a money-printing loop - sound the negative-cycle alarm.";"Relax EVERY edge V-1 times; handles negative weights and detects negative cycles (any improvement on pass V); O(VE) - slower but tougher than Dijkstra.";for _ in range(V - 1): / for u, v, w in edges: / dist[v] = min(dist[v], dist[u] + w);"Dijkstra - greedy and fast but banned on negative edges; Bellman-Ford's brute relaxation also certifies negative cycles."
274;A* search;A hiker with a crow-flies GPS readout: she weighs miles-walked plus straight-line-miles-left and always steps toward the smallest total - an optimist's estimate that never lies on the high side.;"Dijkstra guided by a heuristic: expand lowest f = g (cost so far) + h (estimate to goal); admissible h (never overestimates) keeps the result optimal.";f = g[v] + h(v) # h = straight-line distance / heappush(open_set, (f, v)) / # h = 0 -> plain Dijkstra;"Dijkstra - exactly A* with h = 0; a good admissible h slashes the explored region, an overestimating h can return suboptimal paths."
275;Topological sort;A strict valet dressing you: he only hands over garments with no pending prerequisites - socks before shoes, shirt before tie. If every remaining garment awaits another, your wardrobe has a cycle and you go naked.;"Linear order of a DAG with every edge pointing forward; Kahn's: repeatedly emit a zero in-degree node and decrement its neighbors - leftovers mean a cycle.";"q = [v for v in V if indeg[v] == 0] / pop v, emit it; decrement indeg of neighbors / append any neighbor hitting zero";"DFS-based topo sort - the other method: reverse order of DFS finish times; both refuse (by design) to order cyclic graphs."
276;Cycle detection;A detective marking doors white, gray, black while trailing suspects: stumbling onto a GRAY door - someone he is STILL tailing - means the trail loops back on itself. Conspiracy ring confirmed.;"Directed: DFS coloring - an edge into a gray (in-progress) node is a cycle; undirected: any visited neighbor besides your parent, or union-find.";WHITE unvisited, GRAY on stack, BLACK done / edge into a GRAY node => directed cycle;"Undirected vs directed tests - undirected 'visited neighbor' counts only if it isn't the parent; directed needs the gray/on-stack test, not mere visited."
277;Kruskal's algorithm;A thrifty kingdom uniting villages by always building the CHEAPEST unbuilt bridge anywhere on the map - skipping any bridge whose two villages already share roads, per the union-find clerk's ledger.;"MST by global greed: sort all edges by weight, add each unless it closes a cycle (union-find check); a forest merges into one tree; O(E log E).";"for w, u, v in sorted(edges): / if find(u) != find(v): / union(u, v); mst.append((u, v))";"Prim - Kruskal grows a scattered forest edge-by-edge with union-find; Prim grows ONE connected tree outward with a heap."
278;Prim's algorithm;A crystal seed in a mineral bath: the crystal always grows along the cheapest facet touching its own surface, one prim polished face at a time, until it engulfs every node.;"MST by local growth: start anywhere and repeatedly attach the cheapest edge leaving the current tree, tracked with a min-heap; O(E log V).";"push start's edges; pop cheapest (w, u, v) / if v is new: add edge, push v's edges";"Dijkstra - the same heap dance with a different key: Prim keys on the single edge weight into the tree; Dijkstra keys on total distance from the source."
279;Floyd-Warshall algorithm;An airline opening hub airports one at a time: each time hub k opens, every city pair asks 'is connecting through k cheaper than our current fare?' Once all hubs open, every fare is perfect.;"All-pairs shortest paths: for each intermediate k, d[i][j] = min(d[i][j], d[i][k] + d[k][j]); O(V^3), negative edges fine, k loop OUTERMOST.";for k in range(V): / for i in range(V): / for j in range(V): d[i][j] = min(d[i][j], d[i][k] + d[k][j]);"Dijkstra per source - faster on sparse graphs; Floyd-Warshall wins dense or tiny-V cases. Classic bug: putting k anywhere but the outer loop."
280;Good hash function;"An industrial paint shaker: twin cans in, twin colors out, every time; nudge one pigment drop and the whole can leaps to a wildly different hue - cans landing evenly across all shelves.";Deterministic, fast, uniform: equal inputs hash equal, outputs spread evenly across buckets, and tiny input changes flip about half the bits (avalanche).;hash('cat') == hash('cat') # deterministic / hash('cat') vs hash('cats'): unrelated values;"Cryptographic hash - adds preimage and collision resistance against adversaries; table hashing only needs speed plus uniformity."
281;Rabin-Karp rolling hash;A tour bus headcount: when the bus rolls one house forward, the driver subtracts the rider hopping off the back, everyone slides a seat, one boards the front - fingerprint updated without recounting.;"Substring search: hash each length-m window in O(1) by rolling - drop the exiting char, shift by the base, add the entrant; verify real matches on hash hits.";h = (h - ord(s[i]) * B**(m-1)) * B + ord(s[i+m]) / if h == pattern_hash: verify the slice;"Naive substring search - recomputes each window in O(m); rolling is O(1) per slide, but collisions demand a verification step."
282;Reservoir sampling;A lifeboat with k seats beside an endless parade of swimmers: swimmer i wins a seat with odds k/i, shoving a random seated soul overboard - and miraculously everyone ends equally likely aboard.;Pick k uniform samples from a stream of unknown length in one pass: keep the first k, then accept item i with probability k/i, evicting a random resident.;for i, x in enumerate(stream, 1): / if i <= k: res.append(x) / elif random.random() < k / i: res[random.randrange(k)] = x;"random.sample - needs the whole population in memory with known length; reservoir works one-pass over unbounded streams."
283;Fisher-Yates shuffle;"Fisher nets one random fish from the shrinking barrel and freezes it against the barrel's back wall; the frozen row grows, the swimming pool shrinks - an honest shuffle, fish by fish.";"Uniform in-place shuffle: walk i from the end, swapping a[i] with a[j] for random j <= i; every permutation equally likely, O(n).";for i in range(n - 1, 0, -1): / j = random.randint(0, i) / a[i], a[j] = a[j], a[i];"Naive shuffle with j in [0, n) each step - biased: n^n outcomes cannot divide evenly into n! permutations; j must stay in the unshuffled prefix."
284;Monte Carlo vs Las Vegas;"Two casinos: Monte Carlo closes at midnight sharp but occasionally pays you in counterfeit chips; Las Vegas never counterfeits - yet nobody can promise when your game ends.";"Monte Carlo: fixed runtime, small chance of a wrong answer (Miller-Rabin); Las Vegas: always correct, runtime is the random part (randomized quicksort).";Miller-Rabin primality: fast, error < 4**-k (MC) / randomized quicksort: exact answer, random time (LV);"Repetition effects - MC error shrinks exponentially with repeats; an LV algorithm cut off by a timer BECOMES Monte Carlo."
285;Birthday paradox;A party of just 23 strangers, and the host keeps winning the 'two share a birthday' bet - because PAIRS multiply quadratically while the calendar stays 365 wide.;"Collisions appear after roughly sqrt(N) random draws from N values - 23 people suffice for a shared birthday; sizes hash-collision and attack risk.";P(collision) ~ 1 - exp(-k**2 / (2 * N)) / 64-bit hashes: ~5 billion draws makes collision likely;"Matching a SPECIFIC birthday - needs ~N/2 draws; an ANY-pair collision needs only ~sqrt(N), which is the whole surprise."
286;Universal hashing;A locksmith who re-cuts every lock in the building each morning from a randomized master pattern: yesterday's burglar blueprints - keys crafted to collide - open nothing today.;"Draw the hash function at random from a family where any two keys collide with probability <= 1/m; defeats inputs crafted against a known fixed hash.";h(x) = ((a * x + b) mod p) mod m / # a, b drawn randomly at table creation;"One fixed 'good' hash - an adversary who knows it can herd all keys into one bucket (hash-flooding DoS); randomness at CONSTRUCTION is the shield."
287;Randomized quicksort;Before each split the sorter lets a blindfolded kid draw the pivot ball from a lottery tumbler - the saboteur who pre-arranged the queue fumes, his trap defused by dice.;Picking the pivot uniformly at random makes quicksort's EXPECTED time O(n log n) on every input - no adversarial ordering can reliably trigger n^2.;p = random.randrange(lo, hi) / a[p], a[hi-1] = a[hi-1], a[p]  # then partition as usual;"vs fixed-pivot quicksort (22x): same algorithm; randomization moves the guarantee from 'average input' to 'every input, in expectation'"
288;MinHash;"Two crowded stadiums each send only their SHORTEST fan to the gate; count how often the two shorties are the same person across many reshufflings and you know how much the crowds overlap.";Estimates the Jaccard similarity of two sets: over many hash functions, the probability their minimum hashes match equals the sets' overlap.;sig = [min(h(x) for x in A) for h in hashes] / sim = matches(sig_a, sig_b) / len(hashes);"vs HyperLogLog (187): HLL estimates one set's distinct COUNT; MinHash estimates the OVERLAP between two sets"
289;Treap;An army lined up left-to-right by name, but no soldier may stand taller than his lottery-ranked officer - the double rule keeps the pyramid low.;"Each node gets a random priority; the tree is a BST by key and a heap by priority, so random rotations keep it balanced in expectation.";node = (key, random.random()) / rotate on insert until heap order holds;"vs AVL/red-black (15x): those balance deterministically by rules; a treap balances probabilistically by random priorities"
290;Backtracking;Theseus in the labyrinth unspooling thread: at each fork he ties a knot (choose), ventures on (explore), and at a dead end rewinds to the knot and unties it (unchoose) to try the next corridor.;"DFS over partial solutions: make a choice, recurse deeper, then UNDO the choice to try siblings; abandoning doomed branches early is the whole game.";path.append(c) # choose / explore(rest) # explore / path.pop() # unchoose;"Graph DFS - backtracking walks a tree of PARTIAL SOLUTIONS mutating shared state; a forgotten undo (pop) silently poisons all sibling branches."
291;Subsets and permutations;"Two vending machines: the subset machine flips a coin per snack - take it or leave it; the permutation machine lines up ALL the snacks and bickers over every possible ordering of the same snacks.";"The canonical backtracking drills: subsets branch include/exclude per element (2^n leaves); permutations pick each unused element per slot (n! leaves).";"def subsets(i, cur): / if i == n: out.append(cur[:]); return / subsets(i+1, cur); cur.append(a[i]); subsets(i+1, cur); cur.pop()";"Combinations - subsets of a fixed size k; enforce increasing indices so the same set never appears in two orders."
292;N-queens;"Eight furious chess queens ushered into a theater one ROW at a time; each scans columns and both diagonal sightlines, and if every seat in her row is glared at, the PREVIOUS queen must stand and move.";Place n queens on an n x n board with none attacking: backtrack row by row, tracking used columns and both diagonals (r+c, r-c) in O(1) sets.;"for c in range(n): / if c not in cols and r+c not in d1 and r-c not in d2: / place; recurse(r + 1); remove";"N-rooks - columns alone suffice, a trivial n! arrangement; queens add the two diagonal constraints that force genuine search."
293;Search pruning;A bonsai master strolling the search tree with shears: one snip near the TRUNK vaporizes a million doomed twigs at once - snip high, save exponentially.;"Cut a branch the moment its partial solution provably cannot succeed - constraint already violated or bound exceeded; order choices to fail fast.";if used_cols & col_mask: continue # constraint prune / if cur_cost >= best: return # bound prune;"Memoization - reuses repeated states; pruning DISCARDS hopeless ones. Pruning changes what you visit, memoization what you remember."
294;Branch and bound;An auctioneer touring estates with the day's best price in his pocket: at each mansion the OPTIMISTIC appraiser quotes a ceiling - if even the ceiling can't top his pocket, he drives past without entering.;"Backtracking for optimization: keep the best complete solution (incumbent) plus an optimistic bound per branch; discard branches whose bound can't beat it.";"if optimistic_bound(node) <= best_found: skip subtree / else: branch into children; update best at leaves";"Plain pruning - kills constraint VIOLATIONS; branch and bound kills FEASIBLE branches whose best possible value still loses to the incumbent."
295;P vs NP;"A finished jigsaw takes one glance to check; assembling it can take years. P vs NP asks whether every glance-checkable puzzle secretly hides a fast assembly trick.";"P: solvable in polynomial time; NP: verifiable in polynomial time; whether P = NP - is finding as easy as checking - is the great open question.";verify a SAT assignment: plug in, linear time / find one: best known worst case is exponential;"NP as 'not polynomial' - wrong: NP means NONDETERMINISTIC polynomial, i.e. checkable fast; P sits inside NP."
296;NP-completeness and reduction;"A domino chain carved by Cook and Karp: every NP puzzle leans on SAT; topple SAT with one fast algorithm and thousands of famous problems crash in the same breath.";"In NP and every NP problem poly-time reduces to it; one polynomial algorithm for any NP-complete problem would drag the entire class into P.";3-SAT <=p Independent Set <=p Vertex Cover / solve any one in poly time => P = NP;"NP-hard - at least as hard as NP but maybe not IN NP (halting problem); NP-complete = NP-hard AND itself verifiable in NP."
297;Classic NP-complete problems;A rogues' gallery poster in the complexity precinct: the Salesman, the Safecracker (subset sum), the Party Planner (coloring), the Tourist (Hamiltonian) - all wanted, all provably in cahoots with Don SAT.;SAT (first proven, Cook 1971), 3-SAT, traveling salesman (decision), subset sum, knapsack decision, vertex cover, graph 3-coloring, Hamiltonian cycle.;TSP decision: is there a tour of length <= k? / subset sum: does any subset total exactly t?;"Easy twins - Euler cycle, 2-SAT, 2-coloring, shortest path are in P; Hamiltonian, 3-SAT, 3-coloring, longest path are NP-complete."
298;Approximation algorithms;A tailor who can't afford the perfect fit promising in WRITING: 'your suit wastes at most twice the cloth of the ideal one' - a guaranteed-ratio contract, not a vibe.;"Poly-time algorithms with a proven worst-case ratio to optimal - greedy vertex cover <= 2x OPT, Christofides TSP <= 1.5x; exactness traded for tractability.";vertex cover: repeatedly take BOTH ends of any uncovered edge / result <= 2 * OPT, provably;"Heuristics - no guarantee, just usually-good; an approximation algorithm ships a proven worst-case ratio."
299;Heuristics and metaheuristics;"A blacksmith ANNEALING steel: while the metal glows hot she allows wild, even worsening hammer blows; as it cools she taps only improvements - the early wildness is what escapes the foothills.";No-guarantee strategies for brutal search spaces: hill climbing with restarts, simulated annealing, genetic algorithms, tabu search - good answers, no proofs.;accept a worse move with p = exp(-delta / T) / T *= 0.995 each step # cool slowly;"Approximation algorithms - carry a proven ratio; heuristics carry only benchmarks and hope. (A* 'admissible heuristics' are a different, guaranteed animal.)"
