173;Adjacency list;Every guest at a party holds a slim personal address book listing only their friends: to see Bob's circle you read Bob's booklet, never the whole town census.;For each vertex, store a list of its neighbors: O(V+E) space and fast iteration over a node's edges - the default for sparse graphs.;adj = {'A': ['B','C'], 'B': ['C'], 'C': []} / for nb in adj['A']: visit(nb);"Adjacency matrix - the matrix answers 'is u linked to v?' in O(1) but burns V^2 space; the list stores only edges that exist."
174;Adjacency matrix;A giant wall spreadsheet of every guest against every guest: one glance at row Bob, column Ann answers 'do they know each other?' - but the wall is 99 percent empty checkboxes.;A V-by-V grid where cell [u][v] holds 1 (or the weight) iff edge u to v exists: O(1) edge lookup, O(V^2) space even with few edges.;m = [[0,1,0],[0,0,1],[0,0,0]] / m[0][1] == 1 # edge 0 -> 1 exists;"Adjacency list - the matrix wins on dense graphs and O(1) edge tests; the list wins on sparse graphs and neighbor iteration."
175;Edge list;A guest log at the door recording each handshake as one line - 'Bob-Ann, warmth 7' - no page per person, just a ledger of the shakes themselves, easy to sort by warmth.;The graph as a flat list of (u, v, weight) tuples: minimal, trivially sorted by weight - the input format Kruskal-style algorithms want.;edges = [(0,1,4), (1,2,2), (0,2,7)] / edges.sort(key=lambda e: e[2]);"Adjacency list - an edge list cannot answer 'neighbors of u' without a full scan; it is a transport and sorting format, not a lookup structure."
176;Sparse vs dense graphs;Country roads versus a round-robin chess club: villages touch 2 or 3 neighbors (sparse - keep short lists), while every chess player plays every other (dense - print the full crosstable).;"Sparse: edge count near V (use adjacency lists); dense: edge count near V^2 (a matrix becomes reasonable) - representation follows density.";E ~ V -> adjacency list / E ~ V*V -> matrix is fine;Sparse matrix storage - the same instinct with the same word: when most cells are empty, store only what actually exists.
177;DAG (directed acyclic graph);A university prerequisite chart: arrows run Calc I to Calc II to Real Analysis - no course can transitively require itself, or nobody would ever graduate.;A directed graph with no cycles: following arrows can never return you to a start, so a linear ordering (topological sort) always exists.;# build systems, spreadsheet cells, git history / edges = [('calc1','calc2'), ('calc2','analysis')];"Tree - every tree is a DAG, but a DAG allows multiple parents (diamond dependencies); it forbids only cycles."
178;Cycle in a graph;Three coworkers each waiting on the next one's sign-off: Ann waits on Bob, Bob on Carl, Carl on Ann - the approval email orbits the office forever.;"A path that starts and ends at the same vertex; cycles enable deadlock, break topological order, and make naive traversal loop forever.";A -> B -> C -> A # cycle / # import a inside b.py, import b inside a.py;"Self-loop - a self-loop is a length-1 cycle from a vertex to itself; general cycles pass through several vertices."
179;Implicit graph;A Rubik's Cube 'map' that exists nowhere on paper: each twist conjures the neighboring cube-state out of thin air - the full atlas of 43 quintillion nodes could never be printed.;A graph never stored explicitly: states are vertices and a neighbor function generates edges on demand - puzzles, grids, word ladders.;def neighbors(state): / return [apply(m, state) for m in moves];"Explicit adjacency structure - the same algorithms run on both; implicit graphs trade storage for computing neighbors at visit time."
180;Bloom filter;"A bouncer stamps 3 hash-chosen dots per guest onto one shared wrist card: any dot missing - you were NEVER here; all three stamped - probably here, though strangers' overlapping stamps can lie.";A bit array plus k hash functions answering membership with 'definitely not' or 'probably yes' - tiny memory, zero false negatives.;"for h in hashes: bits[h(x) % m] = 1 # add / # query: all set -> maybe present; any 0 -> definitely absent";"Hash set - a set answers exactly and stores the keys; a Bloom filter stores only bits, cannot enumerate or delete, and may false-positive."
181;Skip list;An express-train system above a local line: the local stops everywhere, the express skips half the stations, the super-express half again - ride high, drop down as you near your stop. Stations earn express platforms by coin flip.;"Sorted linked lists stacked in layers; coin flips promote nodes upward, so searches skip ahead in O(log n) expected time.";# promote node while random() < 0.5 / # search: run right until overshoot, then drop one level;Balanced BST - the same O(log n) sorted operations, but skip lists swap rotations for randomness and go lock-free easily (Redis sorted sets).
182;Union-find (disjoint sets);"Clan totems: every villager points at a parent villager, chains ending at the clan chief; a marriage (union) simply makes one chief bow to the other, fusing whole clans in one gesture.";"Tracks a partition of items into groups: find(x) walks to the group's root representative; union(a,b) merges two groups by linking roots.";def find(x): / while p[x] != x: x = p[x] / return x # union: p[find(a)] = find(b);"Hash-set-per-group - merging sets by copying members costs O(n) per merge; union-find merges with one pointer change."
183;Path compression + rank;After trekking the chain of elders to the chief, every villager along the path is handed the chief's direct phone number - next time, one call. And marriages always bow the SHORTER totem pole to the taller.;"During find, repoint every visited node directly at the root; with union-by-rank this amortizes to near-constant (inverse Ackermann) time.";def find(x): / if p[x] != x: p[x] = find(p[x]) # compress / return p[x];"Plain union-find - without compression a find can walk O(n) chains; compression flattens trees to near-constant depth."
184;LRU cache (map + DLL);A coat rack by a busy door with a valet's index: any coat worn gets rehung nearest the door, and when the rack fills, the dustiest coat at the far end is donated. The index card finds any coat instantly.;A hashmap pointing into a doubly linked list ordered by recency: O(1) lookup via the map, O(1) move-to-front and tail eviction via the list.;"node = index[key] # O(1) find / dll.move_to_front(node) # O(1) recency bump / if full: evict(dll.tail); del index[tail.key]";"LFU - LRU evicts the least RECENTLY used (recency); LFU evicts the least FREQUENTLY used (count). functools.lru_cache is the former."
185;Count-min sketch;"Four tally clerks, each with a short row of buckets and their own way of mishearing names: 'Bob' bumps one bucket per clerk; to read Bob's count you take the MINIMUM of his four buckets - the least-polluted tally.";A small grid of counters updated through k hash rows to estimate stream frequencies: never undercounts, may overcount from collisions.;for i, h in enumerate(hs): grid[i][h(x) % w] += 1 / est = min(grid[i][h(x) % w] for i, h in enumerate(hs));"Bloom filter - Bloom answers 'is it present?' with bits; count-min answers 'how many times?' with counters. Both err one-sidedly."
186;Bitset (bit array);"A 64-window advent calendar per word: window n open means n is in the set; checking is a one-finger poke, and intersecting two calendars (AND) slams all 64 windows at once.";A set of small integers as bits packed into machine words: membership, add, remove are single bit ops, and 64 elements fit per word.;bits |= 1 << n # add n / bits >> n & 1 # test n / both = a & b # whole-set intersection, one op;"Hash set of ints - a bitset needs a bounded dense universe but is ~100x smaller and word-parallel; hash sets take sparse or huge keys."
187;HyperLogLog;Judging a casino's total crowd by its luckiest coin-flipper: someone who hit 20 heads in a row implies about a million visitors passed through - keep many judges (buckets) and average, since one lucky streak lies.;Estimates the number of DISTINCT items in a stream within a few KB by tracking the maximum run of leading zero bits per hash bucket.;"# Redis: PFADD visitors u1 u2; PFCOUNT visitors / # ~0.8% error on billions of uniques using 12KB";"Count-min sketch - count-min estimates each item's frequency; HyperLogLog estimates how many distinct items exist at all."
188;Rope (text tree);A climbing rope braided from short segments, with knots (internal nodes) recording the length hanging to their left: splicing in a paragraph means retying a couple of knots, never rewinding the whole rope.;"A binary tree whose leaves hold short string chunks; insert, delete, and concat in huge texts cost O(log n) instead of copying megabytes.";# editors: VS Code's piece tree is a cousin / insert(pos, t) # split rope, concat 3 pieces, O(log n) / # vs str: s[:i] + t + s[i:] copies every byte;"Contiguous string - strings are immutable arrays where every mid-edit rebuilds O(n) bytes; ropes localize edits for editors."
189;Quadtree;A treasure map cut into quarters, and any crowded quarter cut into quarters again: pirates search only the postage-stamp squares near the X, ignoring three quarters of the ocean at every level.;A spatial tree recursively splitting a 2D region into four quadrants until each cell holds few points - fast neighborhood and collision queries.;if len(points) > cap: / split(NW, NE, SW, SE) / query(rect) # descend only intersecting quadrants;"k-d tree - a k-d tree splits along one alternating axis per level; a quadtree always splits into four fixed quadrants (octree in 3D)."
190;Every structure trades costs;"A tool wall, never a super-tool: the hammer (array) strikes fast but cannot grip; the pliers (list) grip but cannot strike - the craftsman picks per job, and the 'one tool to rule them all' rusts unused.";No structure wins everywhere: speed on one operation is bought with time on another, memory, ordering, or complexity - choose per workload.;dict: O(1) get, unordered, RAM-hungry / list: cheap append/scan, O(n) search / sorted arr: O(log n) search, O(n) insert;Big-O ranking alone - asymptotics order growth rates, but the real trade-off space adds memory, ordering, stability, and constants.
191;Amortized analysis;A gym membership: the annual fee stings once, but spread over 300 visits each workout costs pocket change - guaranteed accounting, not luck.;Charges rare expensive operations against the many cheap ones around them, bounding the average per operation over ANY sequence - no probability involved.;1000 appends trigger ~10 resizes copying ~2000 items / # total / ops -> O(1) amortized per append;"Average case - average case depends on input randomness or distribution; amortized is a worst-case guarantee over any operation sequence."
192;Space-time trade-off;"A chef's mise en place: pre-chopped onions in labeled tubs (memory spent) make dinner service lightning fast; the tiny food cart instead chops to order (time spent) on one clean board.";Spend memory to save computation (caches, indexes, lookup tables) or recompute to save memory - most structure choices sit on this dial.;seen = set(a) # O(n) extra memory / x in seen # O(1), vs 'x in a' rescanning O(n) each time;"Compression - compression burns CPU to shrink the SAME data; this trade-off adds redundant structure to make queries faster."
193;Cache locality beats pointers;"Reading a novel versus a scavenger hunt across town: the novel's next page is already in your hand (prefetched cache line); the hunt's every clue is a bus ride (a ~100x-slower cache miss).";Contiguous data rides cache lines and prefetchers, so scanning an array often crushes a pointer-chasing structure with better big-O.;sum(array) # streams whole cache lines / sum(linked_list) # one RAM round-trip per node;"Big-O comparison - asymptotics ignore the ~100x gap between cache hit and RAM miss; locality is why vectors beat lists in practice."
194;Big-O hides constants;Two couriers: one charges 1000 dollars setup plus 1 dollar per mile, the other 10 dollars per mile flat - the 'better rate' courier only wins past mile 111, and all your deliveries are across town.;An O(n) method with huge per-item cost can lose to O(n log n) with tiny constants at every realistic n - asymptotics only promise eventual wins.;# galactic algorithm: fancy matmul beats naive only / # for matrices too large for any real computer;"Small-n reality - related but distinct: constants matter at every scale; small-n says below some size asymptotics do not apply at all."
195;Array vs list vs map;Three containers on the decision counter: a numbered pill organizer (array - position is meaning), a valet board of name-tagged hooks (map - find by name), and a paper chain you can snip anywhere (list - splice).;"Default to a dynamic array; take a hashmap when keyed lookup dominates; take a linked structure only when O(1) mid-sequence splicing truly matters.";positions matter -> list (array) / lookup by key dominates -> dict / splice with node refs -> linked list;"Set vs dict - the same hash machinery; pick a set when membership alone matters, a dict when a value hangs on each key."
196;Small-n reality;Alphabetizing your spice rack with an industrial warehouse robot: for 12 jars, your eyeballs and one shelf-sweep finish before the robot even boots.;For tiny collections (n under ~100), a linear scan over a compact array beats clever structures - setup cost and cache dwarf asymptotics.;if len(items) < 50: / return [x for x in items if x.key == k] # scan wins / # std::sort itself switches to insertion sort on small ranges;"Big-O constants - constants compare algorithms at scale; small-n says that below some size, asymptotic thinking simply does not apply."
197;Benchmark before choosing;A mechanic who replaces the engine because the car 'feels slow' - the diagnostic scanner (profiler) would have flagged the dragging parking brake in thirty seconds.;Profile real workloads before swapping structures: intuition about the bottleneck is usually wrong, and the fix belongs where time actually goes.;python -m cProfile app.py / # 97% of time in parse(), not in your dict-vs-list choice;"Premature optimization - Knuth's dictum is the principle; 'measure first' is the concrete practice that enforces it. | cf. 970 Measure before optimizing (déjà pris): same discipline, applied here to picking data structures"
198;Workload shapes the choice;"A library versus a loading dock: the library (read-heavy) spends nights re-shelving perfectly so day readers fly; the dock (write-heavy) just stacks incoming pallets by the door and sorts later - LSM-tree style.";"Choose for the dominant operation mix: read-heavy data earns indexes and sorted forms; write-heavy data wants cheap appends like logs and buffers.";read-mostly lookup -> sorted tuple + bisect / hot append path -> plain list.append, index later;"Space-time trade-off - that dial trades memory for speed; workload choice decides WHO pays the cost, readers or writers."
199;Structure choice drives design;"Fred Brooks at his desk: 'Show me your flowcharts and conceal your tables, and I shall remain mystified; show me your tables and I won't usually need your flowcharts.' The tables ARE the program.";Get the data representation right and the algorithms become obvious - good programmers worry about data structures, not code (Torvalds, Brooks).;git: a content-addressed object graph / # once that model exists, commands are short walks over it;Algorithm-first thinking - the two co-select, but in practice fixing the representation usually settles which algorithm to use.
