681;Service boundary;Cutting a birthday cake along the frosting roses, never through them: slice through a rose (capability) and both plates need each other's crumbs forever after.;Draw service lines around business capabilities that change together, so one team can deploy without synchronizing with others.;Billing, Shipping, Catalog services — not 'the controllers service';"Bounded context — a great default source of boundaries; a service boundary adds deployment, team, and runtime autonomy on top."
682;API versioning;A highway keeps the rusty old bridge open while the new one rises alongside: signs read '/v1 left lane, /v2 right' — and nobody's car falls into the river.;Publish breaking changes under a new explicit version while old versions keep serving, so clients migrate on their own schedule.;"GET /v2/users; Stripe-Version header; media-type versioning in Accept";"Backward-compatible change — additive changes (a new optional field) need NO new version; version only for breaks."
683;Backward compatibility;Grandma's recipe card with extra sticky notes stapled on: old cooks simply ignore the staples and the cake still rises — but no one may ever cross out a line.;Evolve APIs additively — add optional fields, never rename, remove, or retype — while clients ignore unknown fields (tolerant reader).;"Protobuf: never reuse field numbers; JSON consumers skip unknown keys";"Forward compatibility — backward: new server keeps old clients working; forward: old code tolerates NEW data it doesn't know."
684;Contract-first design;Architects sign blueprints before one brick is laid: plumber and electrician build in parallel to the same drawing, and the inspector (contract test) checks walls against paper.;"Write and agree the API contract (OpenAPI, protobuf, AsyncAPI) before implementing; both sides generate code and test against it.";"openapi.yaml -> generate server stubs + client SDK; Pact contract tests in CI";"Code-first with generated docs — docs derived from code drift with it; contract-first makes the spec the source of truth."
685;Backend for frontend (BFF);Personal shoppers per customer: the mobile shopper packs a tiny pre-chewed lunchbox, the web shopper loads a full banquet cart — both raid the same warehouses.;A dedicated backend per client type (web, mobile, TV) that aggregates and reshapes downstream APIs to that UI's exact needs.;Netflix: separate API edge services for iOS vs TV clients;"API gateway — a gateway is one generic front door (auth, routing); a BFF is client-specific and owned by that client's team."
686;Strangler fig;A strangler fig vine wrapping a great old oak: root by root it steals the light, and years later the vine IS the tree — hollow bark where the oak once stood.;Incrementally replace a legacy system by routing slices of traffic to new services growing around it, until the old core can be deleted.;"Proxy routes /invoices to the new service, everything else to legacy; migrate route by route";"Big-bang rewrite — the fig migrates in shippable slices with rollback; a rewrite bets everything on one cut-over day."
687;Distributed monolith;Chain-gang prisoners in separate cells: officially independent, yet shackled ankle-to-ankle straight through the walls — one man shifting drags every cell block.;"Services that must be deployed, versioned, or changed together — network overhead plus tight coupling; the worst of both worlds.";Smells: shared database across services, lockstep releases, sync call chains 5 deep;"Honest monolith — a monolith is coupling in-process, cheaply; the smell is PAYING distribution costs without gaining autonomy."
688;API gateway;A castle gatehouse: one drawbridge where guards check papers, count entrants, and point carts to the right courtyard — the inner keeps have no doors to the outside world.;A single entry point in front of services handling cross-cutting edge concerns — routing, auth, rate limiting, TLS — so each service doesn't.;Kong/Envoy/AWS API Gateway: /users -> user-svc after JWT check and rate limit;"BFF — a gateway is one shared generic edge; a BFF is per-client and reshapes payloads for that specific UI."
689;Modular monolith;An apartment building with individually locked units and one street address: tenants (modules) cannot wander into each other's kitchens, yet there is exactly one front door to maintain.;One deployable whose internal modules keep strict boundaries and own their data — microservice discipline without the network.;Shopify's Rails core with packwerk-enforced component boundaries;"Big ball of mud — the difference is ENFORCED module boundaries; mud has one deployable AND no interior walls."
690;Ubiquitous language;A ship's crew who call every rope by its exact name: shout 'halyard!' and all hands grab the same line. Mutter 'that ropey thing' and the mast comes down.;One precise shared vocabulary, spoken by developers and domain experts alike, used identically in conversation, models, and code.;Experts say 'the policy lapses' -> class Policy { lapse() } — never 'deactivate';"Company jargon — jargon drifts per department; ubiquitous language is deliberately unified WITHIN one bounded context."
691;Entity;A man with a barcode tattooed on his ankle: he ages, dyes his hair, changes his name twice — the scanner still beeps the same ID. He IS his barcode.;A domain object defined by a stable identity that persists through time, not by its attributes, which may all change.;Customer #881 changes address and email — still the same Customer;"Value object — swap every field of an entity and it is still 'it'; a value object with different fields IS a different value."
692;Value object;Two identical 2x4 red LEGO bricks: shuffle them behind your back and nobody can ever tell. To 'change' one's color you don't repaint — you pick up a different brick.;"An immutable object defined entirely by its attribute values, with no identity; equal fields mean interchangeable objects.";"Money(10,'EUR') == Money(10,'EUR'); LocalDate; Coordinates(lat, lng)";"Entity — entities compare by ID and may mutate; value objects compare by all fields and should be immutable."
693;Aggregate & root;A grape bunch held only by its stem: to move, sell, or inspect any grape you must lift the stem (root). Pluck a grape directly and invariant juice spills everywhere.;"A cluster of entities and values with one root as sole entry point; the root enforces invariants and is saved as one transactional unit.";"Order (root) owns OrderLines; order.addLine() enforces the total; repo saves the Order whole";"Plain object graph — an aggregate forbids outside references to its internals; only the root's ID crosses the boundary."
694;Repository;"A magic library counter: whisper 'Order 42' and the librarian slides you the whole bound volume; hand one back and it is filed. You never see the stacks (SQL).";A collection-like abstraction for retrieving and persisting whole aggregates, keeping domain code free of query and storage detail.;"orders.findById(id); orders.save(order) — interface in domain, impl in infrastructure";"DAO — a DAO mirrors tables and rows; a repository speaks in whole aggregates and domain terms, one per aggregate root."
695;Bounded context;Two embassies on one street: inside each fence 'visa' means something precise — and different. Cross a gate and your papers must be re-translated.;"An explicit boundary inside which one model and language hold consistently; the same word may map to a different model next door.";'Product' in Catalog (photos, copy) vs in Shipping (weight, dimensions);"Microservice — contexts are model and language boundaries; a service is a deployment unit. Often 1:1, but not necessarily."
696;Context mapping;A war-room map with strings between embassy pins, each string labeled 'who obeys whom': some pairs share a treaty (shared kernel), others hide behind translators (ACL).;Documenting relationships between bounded contexts — partnership, customer/supplier, conformist, ACL, shared kernel — and who adapts to whom.;"Sales conforms to the legacy ERP's model; Payments shields itself via an ACL";"Architecture diagram — boxes-and-arrows show calls; a context map shows POWER and model-translation relationships."
697;Domain event;"A town crier's scroll nailed to the market post: 'OrderShipped, this third of June!' — past tense, sealed in wax; anyone may read and react, no one may edit.";An immutable record, named in past tense in the ubiquitous language, of something meaningful that happened in the domain.;"class OrderShipped { orderId, occurredAt }; published after the commit";"Command — a command asks for something TO happen (imperative, refusable); an event states it already DID (immutable fact)."
698;Domain service;A freelance notary who owns no house: he walks between households (aggregates) to officiate exchanges no single family could sign alone, then leaves carrying nothing.;A stateless domain operation that spans multiple aggregates or fits no single entity, expressed in the ubiquitous language.;TransferService.transfer(fromAccount, toAccount, amount) — touches two aggregates;"Application service — app services orchestrate use cases (transactions, auth, DTOs); domain services hold BUSINESS rules spanning entities."
699;Anemic domain model;"A gym full of mannequins in workout clothes: perfectly shaped bodies (data) that cannot lift a single dumbbell; trainers (services) drag their limbs around for them.";A smell where entities are bags of getters and setters and all behavior lives in service classes — OO shape without OO benefits.;OrderService.calcTotal(order) vs order.total() — logic exiled from its data;"DTO — DTOs are SUPPOSED to be dumb carriers at boundaries; the smell is DOMAIN objects being that dumb."
